lon,lat,BCR,green_frac,water_frac,SVF
72.61130000000078,22.939448700000032,0.0,0.0,0.0,1.0
72.60930000000076,22.94044870000002,0.0,0.0,0.0,1.0
72.61030000000075,22.940448700000026,0.0,0.0,0.0,1.0
72.60829663486658,22.93744831747762,0.0,0.0,0.0,1.0
72.60730000000075,22.937448700000015,0.0,0.0,0.0,1.0
72.60829832268979,22.938448315713643,0.0,0.0,0.0,1.0
72.60630000000076,22.93844870000002,0.0,0.0,0.0,1.0
72.60730000000073,22.93844870000002,0.0,0.0,0.0,1.0
72.60830064643474,22.939448313933315,0.0,0.0,0.0,1.0
72.60630000000074,22.93944870000002,0.0,0.0,0.0,1.0
72.60730000000075,22.93944870000002,0.0,0.0,0.0,1.0
72.60630000000074,22.940448700000026,0.0,0.0,0.0,1.0
72.60730000000075,22.940448700000026,0.0,0.0,0.0,1.0
72.60330000000073,22.939448700000025,0.0,0.0,0.0,1.0
72.60430000000072,22.939448700000025,0.0,0.0,0.0,1.0
72.60530000000074,22.93944870000003,0.0,0.0,0.0,1.0
72.60230000000074,22.93944870000003,0.0,0.0,0.0,1.0
72.60530000000074,22.940448700000026,0.0,0.0,0.0,1.0
72.60430000000076,22.94044870000003,0.0,0.0,0.0,1.0
72.60230000000074,22.940448700000026,0.0,0.0,0.0,1.0
72.60330000000071,22.940448700000022,0.0,0.0,0.0,1.0
72.60430000000075,22.941448700000027,0.0,0.0,0.0,1.0
72.60530000000074,22.941448700000024,0.0,0.0,0.0,1.0
72.60830361498097,22.940448312136432,0.0,0.0,0.0,1.0
72.60830723737392,22.941448310322727,0.0,0.0,0.0,1.0
72.60730000000075,22.94144870000002,0.0,0.0,0.0,1.0
72.60630000000074,22.941448700000027,0.0,0.0,0.0,1.0
72.60831152282908,22.942448308491986,0.0,0.0,0.0,1.0
72.60730000000075,22.94244870000002,0.0,0.0,0.0,1.0
72.60630000000074,22.94244870000002,0.0,0.0,0.0,1.0
72.60730000000075,22.943448700000026,0.0,0.0,0.0,1.0
72.60831648073602,22.943448306643962,0.0,0.0,0.0,1.0
72.60630000000074,22.94344870000003,0.0,0.0,0.0,1.0
72.61130000000077,22.940448700000026,0.0,0.0,0.0,1.0
72.61130000000077,22.941448700000027,0.0,0.0,0.0,1.0
72.60930000000074,22.94144870000002,0.0,0.0,0.0,1.0
72.61030000000076,22.941448700000024,0.0,0.0,0.0,1.0
